|x,y,z,id,height| 
2762529.46,1174904.83,1471.41,2242.0,5.269985351562582
2762682.53,1174881.83,1506.3,2243.0,4.8699462890624545
2762406.83,1174534.97,1466.1200000000001,2244.0,10.809941406250118
2762152.71,1174746.86,1440.07,2245.0,23.620048828124936
2762179.13,1174812.69,1434.09,2246.0,19.169956054687418
2762477.45,1174454.56,1496.25,2247.0,28.719970703125
2762923.86,1174071.05,1575.15,2248.0,27.01999511718759
2762949.14,1174871.73,1602.79,2249.0,27.239951171874964
2762595.96,1174547.81,1486.16,2250.0,5.560024414062582
2762646.99,1174296.05,1510.42,2251.0,16.789995117187573
2762459.17,1174414.26,1491.81,2252.0,27.110048828124945
2762754.32,1174784.84,1531.71,2253.0,31.649941406250036
2762914.5,1174636.84,1563.52,2254.0,30.530009765624982
2762955.32,1174598.41,1566.21,2255.0,22.449990234375036
2762635.63,1174007.21,1495.09,2256.0,24.970004882812418
2762771.8,1174213.33,1516.83,2257.0,8.110029296874927
2762645.59,1174789.12,1503.16,2259.0,20.930019531250082
2762407.52,1174575.81,1478.39,2260.0,24.4899755859376
2762353.76,1174616.57,1466.52,2261.0,21.239970703124982
2762840.12,1174415.73,1538.14,2262.0,13.3900000000001
2762029.22,1174147.44,1440.48,2263.0,21.770039062500018
2762856.54,1174677.21,1562.01,2264.0,32.87999511718749
2762634.77,1174863.5,1493.68,2265.0,5.419990234375064
2762248.55,1174589.0,1455.5,2266.0,22.780029296875
2762958.58,1174702.63,1598.7,2267.0,37.970019531250045
2762542.89,1174675.44,1488.83,2268.0,22.159956054687427
2762246.91,1174842.26,1433.28,2269.0,9.320039062499973
2762195.79,1174056.59,1456.3500000000001,2270.0,25.039941406250136
2762439.93,1174953.91,1465.03,2271.0,13.550019531249973
2762674.64,1174870.41,1516.89,2272.0,17.9400488281251
2762819.05,1174971.99,1581.26,2273.0,32.62999511718749
2762211.39,1174919.22,1422.69,2274.0,7.450009765625055
2762494.19,1174268.96,1491.32,2275.0,20.519951171874936
2762603.09,1174399.05,1506.15,2276.0,19.31003417968759
2762297.76,1174718.19,1455.68,2277.0,22.259956054687564
2762539.12,1174367.27,1509.1100000000001,2278.0,29.949965820312627
2762534.15,1174191.52,1488.1200000000001,2279.0,14.500004882812618
2762134.24,1174539.52,1447.92,2280.0,27.279985351562573
2762757.03,1174312.93,1528.57,2281.0,16.819999999999936
2762879.1,1174334.8,1548.95,2282.0,15.610034179687545
2762068.34,1174879.39,1424.47,2283.0,21.429960937500027
2762667.82,1174371.06,1518.48,2284.0,20.120014648437518
2762991.14,1174644.61,1604.79,2285.0,31.060019531249964
2762082.44,1174798.42,1439.75,2286.0,33.8900146484375
2762513.38,1174331.44,1505.3600000000001,2287.0,30.579970703125127
2762342.51,1174246.66,1479.58,2288.0,28.829999999999927
2762248.05,1174349.25,1459.54,2289.0,17.649985351562464
2762607.75,1174944.03,1503.91,2290.0,19.960048828125082
2762324.17,1174495.69,1471.15,2291.0,26.72995605468759
2762567.12,1174783.0,1478.92,2292.0,12.159990234375073
2762821.83,1174014.65,1546.6100000000001,2293.0,34.09999023437513
2762583.31,1174131.0,1495.9,2294.0,18.44003906250009
2762347.0,1174080.03,1472.17,2295.0,25.269975585937573
2762724.05,1174308.55,1522.73,2296.0,16.660053710937518
2762829.67,1174825.62,1573.0900000000001,2297.0,28.380039062500146
2762967.92,1174943.73,1608.15,2298.0,13.229956054687591
2762456.78,1174227.17,1483.49,2299.0,18.35999511718751
2762913.85,1174649.59,1566.29,2300.0,31.989951171874964
2762974.93,1174881.64,1609.33,2301.0,24.519941406249927
2762388.23,1174473.76,1479.84,2302.0,25.370029296874918
2762188.95,1174549.38,1438.81,2303.0,11.240053710937445
2762030.69,1174363.81,1450.1000000000001,2304.0,33.480004882812636
2762410.31,1174588.59,1463.17,2305.0,9.350053710937573
2762153.29,1174436.03,1449.68,2306.0,23.100043945312564
2762453.32,1174915.25,1461.3600000000001,2307.0,8.849990234375127
2762172.18,1174943.11,1430.41,2308.0,19.420009765625082
2762004.77,1174732.02,1426.01,2309.0,26.94005371093749
2762751.21,1174618.29,1530.81,2310.0,31.580019531249945
2762726.64,1174990.2,1536.5900000000001,2311.0,20.480014648437646
2762854.27,1174619.92,1541.68,2313.0,21.639960937500064
2762476.57,1174988.53,1475.07,2314.0,15.669975585937436
2762361.57,1174905.84,1443.59,2315.0,13.110019531249918
2762460.33,1174168.77,1481.0,2316.0,16.7099609375
2762645.99,1174156.07,1510.82,2317.0,23.700004882812436
2762233.0,1174675.79,1437.1200000000001,2318.0,9.050053710937618
2762311.31,1174363.58,1478.51,2319.0,29.29002929687499
2762582.43,1174936.48,1493.6000000000001,2320.0,15.630029296875136
2762975.68,1174677.1,1597.8600000000001,2321.0,29.500014648437627
2762985.46,1174617.8,1593.48,2322.0,27.969990234375018
2762752.81,1174606.34,1532.96,2323.0,32.720009765625036
2762118.27,1174775.95,1433.88,2324.0,23.06005371093761
2762402.22,1174205.4,1468.1100000000001,2325.0,10.500014648437627
2762886.63,1174610.33,1545.79,2326.0,17.680014648437464
2762879.55,1174832.15,1593.7,2327.0,30.669970703125045
2762862.62,1174143.55,1563.63,2328.0,26.93004882812511
2762754.62,1174389.87,1526.55,2329.0,14.700024414062455
2762285.13,1174214.04,1464.42,2330.0,20.259965820312573
2762673.09,1174673.94,1506.03,2331.0,23.219941406249973
2762553.06,1174335.72,1491.76,2332.0,10.449941406249991
2762652.6,1174411.25,1517.57,2333.0,24.069999999999936
2762811.01,1174484.67,1534.22,2334.0,18.610014648437527
2762348.12,1174817.48,1441.55,2335.0,5.6699951171874545
2762449.25,1174240.56,1475.72,2336.0,12.770048828125027
2762187.23,1174991.6,1428.55,2337.0,16.509960937499955
2762366.29,1174544.28,1476.1100000000001,2338.0,26.280043945312627
2762644.27,1174705.04,1502.33,2339.0,25.019941406249927
2762837.17,1174279.5,1543.57,2340.0,20.649956054687436
2762491.71,1174486.77,1487.9,2341.0,18.83005371093759
2762301.97,1174587.12,1455.3600000000001,2342.0,16.120009765625127
2762291.72,1174439.74,1448.98,2343.0,6.410053710937518
2762444.73,1174397.09,1486.45,2344.0,22.769946289062545
2762563.78,1174726.42,1471.66,2345.0,7.269985351562582
2762728.83,1174826.46,1523.1000000000001,2346.0,19.150048828125136
2762641.89,1174484.93,1498.31,2347.0,7.529970703124945
2762522.63,1174473.02,1502.15,2348.0,27.59995117187509
2762307.23,1174167.32,1471.27,2349.0,24.830058593749982
2762746.95,1174543.52,1519.04,2350.0,17.200034179687464
2762615.61,1174403.45,1507.65,2351.0,19.00998535156259
2762476.74,1174824.44,1456.75,2352.0,3.1199951171875
2762796.17,1174373.09,1535.26,2353.0,15.959951171874991
2762567.37,1174742.13,1486.25,2354.0,21.6700439453125
2762713.85,1174044.08,1504.46,2355.0,25.069985351562536
2762222.87,1174424.12,1456.83,2356.0,21.980024414062427
2762408.29,1174760.03,1451.39,2357.0,5.9999853515626
2762280.81,1174511.27,1462.13,2358.0,23.19005859375011
2762837.03,1174622.76,1542.3700000000001,2359.0,27.77002441406262
2762536.75,1174278.72,1492.26,2360.0,15.440053710937491
2762205.93,1174424.06,1457.38,2361.0,24.57995117187511
2762667.96,1174370.74,1517.53,2362.0,19.170014648437473
2762958.03,1174926.88,1609.21,2363.0,19.980019531250036
2762171.9,1174199.97,1461.57,2365.0,28.830009765624936
2762629.61,1174019.12,1493.44,2366.0,21.309995117187555
2762432.34,1174558.4,1476.15,2367.0,17.90000000000009
2762913.96,1174998.14,1608.14,2368.0,22.5400244140626
2762524.4,1174386.85,1503.41,2369.0,28.710048828125082
2762468.34,1174894.6,1460.88,2370.0,5.930048828125109
2762982.61,1174555.66,1580.44,2371.0,25.200009765625055
2762403.36,1174690.62,1462.6100000000001,2372.0,16.250014648437627
2762144.27,1174403.84,1452.81,2373.0,26.879946289062445
2762103.21,1174431.46,1448.6100000000001,2374.0,27.910048828125127
2762837.87,1174199.33,1542.5900000000001,2375.0,20.549960937500146
2762829.22,1174023.46,1548.95,2376.0,32.730029296875045
2762280.36,1174768.2,1441.91,2377.0,13.410000000000082
2762552.16,1174325.13,1499.75,2378.0,19.8599853515625
2762702.46,1174109.85,1509.51,2379.0,19.43004394531249
2762986.19,1174430.97,1552.73,2380.0,5.250019531250018
2762318.46,1174611.98,1460.53,2381.0,19.960053710937473
2762942.76,1174935.1,1600.8400000000001,2382.0,15.480014648437646
2762311.95,1174688.14,1463.38,2383.0,25.36999023437511
2762908.87,1174946.45,1586.83,2384.0,11.500043945312427
2762598.93,1174253.01,1503.92,2385.0,18.279985351562573
2762991.43,1174648.88,1601.7,2386.0,28.100024414062545
2762619.68,1174730.03,1507.5,2388.0,32.969970703125
2762043.15,1174708.26,1435.68,2389.0,32.340034179687564
2762282.64,1174809.81,1449.3500000000001,2390.0,21.679956054687636
2762380.17,1174500.83,1476.24,2391.0,23.59998535156251
2762914.72,1174329.34,1554.8,2392.0,16.799999999999955
2762973.11,1174026.56,1574.45,2393.0,22.689990234375045
2762760.7,1174908.25,1538.17,2394.0,12.940019531250073
2762787.02,1174272.81,1531.24,2395.0,16.92994140625001
2762261.27,1174720.09,1453.71,2396.0,24.029946289062536
2762418.34,1174782.27,1458.03,2397.0,12.170014648437473
2762368.12,1174386.77,1480.75,2398.0,26.18994140625
2762519.9,1174982.17,1479.51,2399.0,13.040029296874991
2762906.4,1174343.97,1555.3700000000001,2400.0,17.47998535156262
2762405.61,1174552.45,1474.22,2401.0,19.169951171875027
2762149.64,1174660.26,1441.24,2402.0,23.87000488281251
2762603.79,1174769.64,1496.6200000000001,2403.0,24.32996093750012
2762291.71,1174723.28,1452.67,2404.0,20.289995117187573
2762518.56,1174844.14,1475.43,2405.0,12.940009765625064
2762756.49,1174659.32,1523.78,2406.0,26.840058593749973
2762439.7,1174672.78,1468.07,2407.0,15.679985351562436
2762458.63,1174464.8,1493.02,2408.0,28.099956054687482
2762541.95,1174313.51,1501.3600000000001,2409.0,23.030043945312627
2762834.78,1174574.72,1533.56,2410.0,15.889956054687445
2762324.58,1174327.83,1478.24,2411.0,26.34998535156251
2762541.1,1174769.1,1468.69,2412.0,6.679990234375055
2762446.57,1174845.27,1458.66,2413.0,11.869960937500082
2762082.73,1174746.36,1438.92,2414.0,31.560014648437573
2762411.51,1174598.21,1462.39,2415.0,8.5999609375001
2762299.61,1174782.15,1446.66,2416.0,16.479946289062582
2762236.02,1174843.99,1440.23,2417.0,18.030048828125018
2762796.6,1174658.19,1523.39,2418.0,18.7099462890626
2762344.56,1174993.36,1466.28,2419.0,37.19003417968747
2762853.07,1174270.76,1541.57,2420.0,16.189995117187436
2762911.24,1174897.32,1587.67,2421.0,21.519975585937573
2762040.25,1174803.51,1431.38,2422.0,29.74999511718761
2762292.07,1174798.32,1449.64,2423.0,21.0700537109376
2762897.83,1174992.81,1601.49,2424.0,23.41004394531251
2762824.46,1174713.24,1550.21,2425.0,32.189980468750036
2762897.47,1174627.54,1553.6000000000001,2426.0,23.199975585937636
2762991.73,1174922.94,1618.55,2427.0,18.210034179687455
2762836.76,1174584.54,1540.3600000000001,2428.0,23.059951171875127
2762467.43,1174398.98,1488.25,2429.0,21.6700439453125
2762568.49,1174212.74,1497.2,2430.0,18.100024414062545
2762293.46,1174225.93,1467.43,2431.0,22.159980468750064
2762925.88,1174735.65,1575.02,2432.0,15.930034179687482
2762543.82,1174509.0,1485.81,2433.0,9.980043945312445
2762092.74,1174803.39,1442.15,2434.0,35.20004882812509
2762536.56,1174266.3,1497.44,2435.0,21.899960937500055
2762172.85,1174044.29,1432.77,2436.0,3.959941406249982
2762146.99,1174051.6,1438.28,2437.0,11.830048828124973
2762504.54,1174030.09,1484.52,2438.0,23.209941406249982
2762615.42,1174744.1,1502.58,2439.0,28.470014648437427
2762000.37,1174287.94,1435.16,2440.0,20.889980468750082
2762664.56,1174824.88,1505.31,2441.0,14.590029296874945
2762405.93,1174306.95,1483.42,2442.0,22.879960937500073
2762314.71,1174480.37,1465.29,2443.0,22.749960937499964
2762876.56,1174376.2,1548.67,2444.0,16.950029296875073
2762408.61,1174277.09,1484.08,2445.0,24.679975585937427
2762314.79,1174307.4,1472.76,2446.0,23.62999511718749
2762702.8,1174629.59,1512.14,2447.0,21.5799414062501
2762521.62,1174359.06,1507.75,2448.0,30.6099853515625
2762774.24,1174585.2,1530.96,2449.0,26.079995117187536
2762455.12,1174900.55,1462.3700000000001,2450.0,11.140019531250118
2762723.14,1174650.71,1516.93,2451.0,24.919990234375064
2762256.51,1174979.27,1435.41,2452.0,18.119960937500082
2762555.83,1174290.3,1493.1100000000001,2453.0,12.990004882812627
2762622.99,1174679.1,1485.15,2454.0,11.259985351562591
2762822.18,1174517.31,1528.8600000000001,2455.0,12.479995117187627
2762043.9,1174334.25,1453.42,2456.0,35.39998046875007
2762964.83,1174567.43,1571.99,2457.0,23.82996582031251
2762234.52,1174538.14,1449.57,2458.0,17.450004882812436
2762866.48,1174788.57,1585.07,2459.0,30.559990234374936
2762780.97,1174927.75,1547.98,2460.0,17.270039062500018
2762458.5,1174122.68,1481.02,2461.0,19.700053710937482
2762308.04,1174211.74,1467.1000000000001,2462.0,20.539941406250136
2762028.09,1174677.39,1413.82,2463.0,12.450004882812436
2762795.83,1174666.77,1531.01,2464.0,28.59996582031249
2762205.68,1174500.28,1447.97,2465.0,17.880034179687527
2762248.66,1174140.99,1458.7,2466.0,19.409960937500045
2762582.07,1174957.92,1485.8700000000001,2467.0,7.640019531250118
2762185.98,1174817.69,1435.8,2468.0,19.480053710937455
2762434.82,1174110.0,1466.52,2469.0,8.580058593749982
2762782.71,1174771.91,1546.5900000000001,2470.0,35.789951171875146
2762686.21,1174243.21,1508.58,2471.0,10.579999999999927
2762931.15,1174413.86,1543.2,2472.0,3.4299804687500455
2762804.59,1174364.5,1535.1000000000001,2473.0,14.490014648437636
2762859.11,1174844.94,1583.81,2474.0,28.990053710937445
2762495.29,1174747.58,1459.09,2475.0,3.360019531249918
2762662.73,1174199.03,1499.49,2476.0,7.150034179687509
2762206.48,1174614.93,1431.94,2477.0,5.679990234375055
2762451.35,1174838.65,1456.6200000000001,2478.0,8.819951171875118
2762614.15,1174226.01,1499.39,2479.0,13.1700292968751
2762458.75,1174039.81,1469.68,2480.0,13.840034179687564
2762569.07,1174798.05,1478.07,2481.0,9.470024414062436
2762886.23,1174900.51,1572.0900000000001,2482.0,9.400058593750146
2762289.81,1174184.27,1471.6200000000001,2483.0,27.43005859375012
2762589.09,1174271.14,1496.51,2484.0,13.030019531249991
2762914.63,1174754.95,1592.42,2485.0,27.330034179687573
2762648.2,1174400.22,1505.63,2486.0,12.91002929687511
2762052.61,1174292.84,1448.51,2487.0,29.75999999999999
2762734.32,1174748.14,1515.15,2488.0,23.65000000000009
2762879.91,1174747.29,1581.82,2489.0,36.860039062499936
2762282.75,1174375.1,1467.72,2490.0,23.720000000000027
2762542.86,1174880.06,1481.15,2491.0,12.479956054687591
2762468.68,1174277.51,1484.8700000000001,2492.0,18.39001953125012
2762398.05,1174666.24,1457.2,2493.0,8.130053710937545
2762388.54,1174124.57,1463.03,2495.0,9.649995117187473
2762447.09,1174989.06,1480.49,2496.0,25.78003906250001
2762092.49,1174973.76,1420.14,2497.0,16.6800390625001
2762284.44,1174475.06,1462.95,2498.0,22.389941406250045
2762523.31,1174038.68,1483.15,2499.0,18.56003417968759
2762469.59,1174939.43,1474.6000000000001,2500.0,17.549951171875136
2762812.18,1174422.28,1524.3,2501.0,4.3100097656249545
2762241.01,1174608.92,1444.46,2502.0,14.010048828125036
2762686.58,1174146.69,1511.09,2503.0,17.209995117187418
2762026.15,1174274.57,1444.28,2504.0,27.920014648437473
2762950.61,1174559.23,1569.14,2505.0,21.2199560546876
2762629.11,1174729.54,1505.69,2506.0,29.470029296875055
2762415.28,1174441.37,1481.32,2507.0,23.409965820312436
2762831.49,1174096.32,1558.39,2508.0,28.4599462890626
2762555.52,1174855.88,1489.41,2509.0,19.170009765625082
2762247.52,1174679.86,1445.06,2510.0,15.169985351562445
2762777.07,1174257.17,1528.89,2511.0,15.9899755859376
2762085.56,1174808.05,1440.13,2512.0,33.90001953125011
2762689.59,1174877.19,1515.6000000000001,2513.0,13.299951171875136
2762449.63,1174654.49,1474.65,2514.0,18.99997558593759
2762095.51,1174996.69,1427.45,2515.0,23.370043945312545
2762130.43,1174847.56,1426.8500000000001,2516.0,17.010034179687636
2762834.31,1174206.79,1542.31,2517.0,23.950014648437445
2762405.47,1174696.48,1452.05,2518.0,5.9400146484374545
2762034.21,1174373.47,1451.78,2519.0,36.55001953124997
2762426.76,1174123.27,1473.81,2520.0,15.990053710937445
2762329.9,1174439.19,1465.32,2521.0,17.880058593749936
2762316.3,1174600.98,1459.96,2522.0,19.799965820312536
2762907.87,1174805.99,1596.74,2523.0,21.58997558593751
2762682.83,1174643.47,1507.21,2524.0,21.970009765625036
2762536.4,1174133.17,1485.81,2525.0,14.840029296874945
2762041.75,1174927.01,1405.27,2526.0,6.749980468749982
2762456.53,1174460.23,1491.3700000000001,2527.0,27.09998046875012
2762275.13,1174997.45,1429.93,2528.0,11.590034179687564
2762113.06,1174216.56,1452.3500000000001,2529.0,25.469995117187636
2762076.98,1174823.66,1436.18,2530.0,31.230048828125064
2762150.27,1174720.28,1447.01,2531.0,29.48998046874999
2762265.75,1174477.14,1457.51,2532.0,19.74999023437499
2762463.54,1174806.85,1457.1100000000001,2533.0,6.630019531250127
2762691.15,1174814.99,1510.76,2534.0,15.920034179687491
2762365.82,1174440.49,1470.66,2535.0,18.519985351562582
2762125.74,1174004.93,1426.91,2536.0,3.170009765625082
2762634.5,1174912.38,1511.93,2537.0,22.369941406250064
2762951.32,1174549.64,1569.3400000000001,2538.0,22.429965820312646
2762553.03,1174909.72,1488.0,2539.0,16.8499755859375
2762775.44,1174659.11,1521.81,2540.0,21.830019531249945
2762696.67,1174272.14,1513.15,2541.0,12.160009765625091
2762840.28,1174680.38,1551.64,2542.0,28.6199804687501
2762849.35,1174975.75,1587.3600000000001,2543.0,29.250014648437627
2762960.87,1174309.38,1559.02,2544.0,14.989970703124982
2762432.84,1174411.57,1486.52,2545.0,25.030009765624982
2762538.46,1174085.36,1482.82,2546.0,14.419975585937436
2762760.23,1174771.32,1535.76,2547.0,35.10997558593749
2762555.0,1174573.56,1476.98,2548.0,3.260029296875018
2762854.5,1174794.71,1580.8600000000001,2549.0,31.479995117187627
2762972.78,1174914.89,1613.19,2550.0,20.039975585937555
2762717.19,1174509.89,1504.51,2551.0,2.729970703124991
2762265.85,1174129.61,1455.57,2552.0,14.279960937499936
2762372.87,1174155.28,1468.92,2553.0,15.730058593750073
2762312.62,1174566.63,1465.91,2555.0,24.349941406250082
2762363.73,1174240.85,1475.1000000000001,2556.0,21.900048828125136
2762979.75,1174914.77,1620.82,2557.0,25.299980468749936
2762950.09,1174576.17,1567.57,2558.0,22.750053710937436
2762801.06,1174507.87,1533.03,2559.0,19.940034179687473
2762986.04,1174935.42,1610.1200000000001,2560.0,11.780034179687618
2762833.37,1174174.17,1552.14,2561.0,21.7199560546876
2762951.26,1174324.25,1565.53,2562.0,21.310029296874973
2762515.12,1174238.1,1496.63,2563.0,24.29003417968761
2762422.3,1174841.89,1451.13,2564.0,8.19005859375011
2762549.26,1174260.33,1497.34,2565.0,19.500034179687418
2762581.58,1174788.15,1484.32,2566.0,14.730034179687436
2762250.3,1174571.59,1457.5,2567.0,23.68994140625
2762871.4,1174824.31,1593.68,2568.0,32.990058593750064
2762566.08,1174205.69,1487.02,2569.0,8.670024414062482
2762309.62,1174974.11,1433.39,2570.0,11.8699804687501
2762417.12,1174781.85,1460.13,2571.0,14.31994140625011
2762443.57,1174262.64,1484.69,2572.0,21.220029296875055
2762374.54,1174919.19,1460.28,2573.0,28.450043945312473
2762422.66,1174930.25,1462.39,2574.0,16.6199804687501
2762671.63,1174486.93,1505.47,2575.0,10.100004882812527
2762796.99,1174742.85,1540.81,2576.0,27.279970703124945
2762425.55,1174371.43,1489.8600000000001,2577.0,27.290053710937627
2762527.6,1174432.12,1502.45,2578.0,28.240039062500045
2762413.05,1174554.04,1469.64,2579.0,13.9999853515626
2762613.5,1174049.74,1501.07,2580.0,26.549980468749936
2762974.73,1174417.52,1562.92,2581.0,15.359941406250073
2762930.76,1174884.0,1598.0,2582.0,29.25
2762052.73,1174662.93,1424.94,2583.0,19.960019531250055
2762451.91,1174785.99,1457.97,2584.0,9.429960937500027
2762896.61,1174199.38,1558.6000000000001,2585.0,17.049951171875136
2762637.37,1174813.91,1495.82,2586.0,13.309990234374936
2762625.96,1174817.97,1493.47,2587.0,12.209990234375027
2762133.47,1174562.1,1448.68,2588.0,29.600043945312564
2762111.0,1174894.28,1428.25,2589.0,20.969970703125
2762536.96,1174954.87,1479.6100000000001,2590.0,10.079970703125127
2762835.88,1174895.27,1551.99,2591.0,5.120004882812509
2762964.15,1174648.34,1584.2,2592.0,24.130053710937545
2762360.87,1174622.79,1459.88,2593.0,14.14000976562511
2762232.2,1174135.55,1459.6000000000001,2594.0,21.839990234375136
2762005.99,1174354.81,1445.67,2595.0,31.560014648437573
2762342.42,1174924.25,1437.57,2596.0,10.269951171874936
2762157.7,1174714.2,1435.66,2597.0,17.540004882812582
2762443.15,1174936.03,1466.3,2598.0,15.419995117187455
2762295.94,1174153.94,1466.3500000000001,2599.0,21.400048828125136
2762247.68,1174470.73,1464.1100000000001,2600.0,28.540053710937627
2762952.0,1174361.74,1562.13,2601.0,17.56005371093761
2762572.31,1174468.31,1497.59,2602.0,16.260043945312418
2762711.14,1174216.05,1515.97,2603.0,15.079985351562527
2762508.41,1174321.17,1493.1200000000001,2604.0,18.76001464843762
2762355.31,1174084.32,1471.59,2605.0,23.569980468749918
2762766.41,1174806.56,1533.6100000000001,2606.0,26.760024414062627
2762254.54,1174514.49,1451.5,2607.0,16.1400146484375
2762690.85,1174721.3,1507.9,2608.0,23.23996582031259
2762993.19,1174808.93,1622.57,2609.0,26.189995117187436
2762575.06,1174324.61,1504.88,2610.0,21.31994140625011
2762990.46,1174370.78,1562.22,2611.0,9.949980468750027
2762386.45,1174289.2,1484.01,2612.0,27.44994140624999
2762826.93,1174582.2,1539.7,2613.0,24.330004882812545
2762769.93,1174448.01,1510.01,2614.0,1.609975585937491
2762387.31,1174545.88,1477.48,2615.0,25.290058593750018
2762825.24,1174060.66,1551.39,2616.0,25.9799658203126
2762715.09,1174956.04,1534.14,2617.0,21.2800146484376
2762437.45,1174553.44,1475.18,2618.0,16.220039062500064
2762182.08,1174914.36,1434.23,2619.0,19.660053710937518
2762854.82,1174805.46,1588.17,2620.0,35.31001464843757
2762921.55,1174812.98,1599.3400000000001,2621.0,22.140048828125146
2762928.89,1174388.13,1556.15,2622.0,14.300024414062591
2762122.83,1174953.43,1425.5,2623.0,18.739990234375
2762340.17,1174404.19,1470.67,2624.0,21.070024414062573
2762815.85,1174012.9,1543.04,2625.0,33.109946289062464
2762856.97,1174155.33,1565.38,2626.0,29.89000976562511
2762352.42,1174373.35,1481.17,2627.0,28.129960937500073
2762378.74,1174828.14,1450.6200000000001,2628.0,12.239995117187618
2762368.68,1174329.67,1482.03,2629.0,24.410004882812473
2762831.91,1174588.95,1543.69,2630.0,27.279965820312555
2762539.4,1174488.36,1490.5,2631.0,14.6600341796875
2762503.18,1174952.98,1468.56,2632.0,5.169985351562445
2762609.46,1174679.0,1487.34,2633.0,14.329990234374918
2762320.46,1174462.06,1467.5,2634.0,21.8699951171875
2762740.27,1174310.35,1519.91,2635.0,10.710048828125082
2762134.48,1174538.21,1449.07,2636.0,28.429985351562436
2762562.24,1174961.79,1487.44,2637.0,13.529965820312555
2762596.45,1174558.89,1486.88,2638.0,6.810053710937609
2762283.34,1174479.82,1460.34,2639.0,20.500034179687418
2762985.61,1174719.24,1610.24,2640.0,31.16004394531251
2762278.55,1174368.75,1472.4,2641.0,28.28000488281259
2762720.54,1174191.57,1518.76,2642.0,17.68004394531249
2762862.42,1174421.61,1531.58,2643.0,3.1400585937499272
2762908.38,1174794.72,1603.5,2644.0,27.6800537109375
2762630.29,1174724.67,1511.16,2645.0,34.91000000000008
2762290.06,1174404.2,1459.69,2646.0,15.789975585937555
2762559.43,1174226.35,1500.52,2647.0,21.349956054687482
2762815.71,1174504.49,1532.66,2648.0,16.300014648437582
2762207.83,1174055.71,1458.03,2649.0,24.899995117187473
2762219.67,1174484.49,1445.98,2650.0,14.500019531250018
2762816.47,1174383.74,1532.3400000000001,2651.0,9.770053710937646
2762571.49,1174401.61,1509.46,2652.0,27.510048828125036
2762052.76,1174652.64,1431.33,2653.0,27.079999999999927
2762556.39,1174264.38,1501.09,2654.0,22.449985351562418
2762566.28,1174124.79,1494.79,2655.0,19.960043945312464
2762985.6,1174664.46,1603.51,2656.0,32.49999023437499
2762830.54,1174695.53,1551.39,2657.0,34.0500341796876
2762162.96,1174272.59,1455.05,2658.0,24.249951171874955
2762536.3,1174021.91,1482.01,2659.0,17.45995117187499
2762275.98,1174335.82,1467.23,2660.0,21.069965820312518
2762286.74,1174521.95,1445.6100000000001,2661.0,6.089980468750127
2762073.12,1174762.17,1437.89,2662.0,31.5600439453126
2762297.09,1174354.42,1473.63,2663.0,25.28002441406261
2762901.34,1174817.47,1606.56,2664.0,35.679995117187445
2762565.72,1174872.19,1490.09,2665.0,17.309970703124918
2762516.15,1174374.01,1505.05,2666.0,29.930004882812455
2762734.19,1174721.58,1512.92,2667.0,24.080034179687573
2762564.63,1174877.87,1490.55,2668.0,17.810009765624955
2762532.17,1174543.83,1484.72,2669.0,11.230009765625027
2762905.82,1174424.68,1540.6000000000001,2670.0,5.110009765625136
2762407.82,1174463.26,1482.3600000000001,2671.0,25.729995117187627
2762913.02,1174429.19,1542.48,2672.0,6.040058593750018
2762202.59,1174185.92,1459.57,2673.0,24.000053710937436
2762563.41,1174052.88,1486.15,2674.0,16.48996582031259
2762841.17,1174105.55,1552.51,2675.0,21.99999023437499
2762602.42,1174905.66,1503.8,2676.0,20.289990234374955
2762348.66,1174618.04,1457.55,2677.0,13.499951171874955
2762189.77,1174225.06,1452.17,2678.0,17.539995117187573
2762314.68,1174679.71,1446.29,2679.0,7.629965820312464
2762308.99,1174352.05,1471.5,2680.0,21.469970703125
2762739.72,1174109.72,1517.78,2681.0,23.560029296874973
2762215.26,1174331.95,1449.2,2682.0,10.769946289062545
2762550.94,1174723.16,1474.58,2683.0,11.720014648437427
2762179.7,1174604.31,1434.38,2684.0,9.60998046875011
2762989.97,1174129.41,1587.44,2685.0,27.100034179687555
2762374.97,1174737.09,1451.24,2686.0,10.829965820312509
2762061.68,1174503.28,1442.91,2687.0,29.040004882812582
2762585.28,1174644.09,1478.79,2688.0,4.399985351562464
2762266.8,1174460.69,1460.28,2689.0,21.440034179687473
2762817.56,1174932.82,1567.94,2690.0,26.389951171875055
2762077.62,1174790.84,1438.8500000000001,2691.0,33.339990234375136
2762712.03,1174907.69,1532.22,2692.0,19.319975585937527
2762679.67,1174267.53,1520.52,2693.0,22.700053710937482
2762187.77,1174185.62,1460.1100000000001,2694.0,25.949965820312627
2762757.91,1174336.08,1534.73,2695.0,21.620014648437518
2762652.63,1174878.28,1508.27,2696.0,15.499980468749982
2762354.15,1174206.52,1471.03,2697.0,18.680024414062473
2762475.86,1174651.88,1468.06,2698.0,9.799990234374945
2762156.39,1174103.57,1453.76,2699.0,24.23998046874999
2762819.66,1174619.07,1535.07,2700.0,23.309990234374936
2762506.61,1174426.19,1503.8600000000001,2701.0,33.11000000000013
2762114.46,1174483.62,1447.91,2702.0,27.359951171875082
2762520.3,1174989.43,1474.68,2703.0,7.710029296875064
2762788.29,1174640.08,1529.73,2704.0,24.549946289062518
